transaction_id,account_id,date,merchant,category,amount,is_anomaly
TXN000394,ACC0016,2023-06-10,Nandos,Dining,326.53,0
TXN000395,ACC0025,2023-04-06,Woolworths,Groceries,252.03,0
TXN000396,ACC0046,2023-05-15,AGL Energy,Utilities,388.61,0
TXN000397,ACC0032,2023-11-10,Spotify,Entertainment,146.36,0
TXN000398,ACC0029,2023-03-11,Myki,Transport,427.15,0
TXN000399,ACC0021,2023-02-14,BP,Transport,406.2,0
TXN000400,ACC0035,2023-12-30,Priceline,Healthcare,37.14,0
TXN000401,ACC0045,2023-03-22,Menulog,Dining,357.35,0
TXN000402,ACC0008,2023-07-05,Chemist Warehouse,Healthcare,256.83,0
TXN000403,ACC0002,2023-05-02,Uber,Transport,396.23,0
TXN000404,ACC0036,2023-08-28,Menulog,Dining,402.81,0
TXN000405,ACC0046,2023-02-03,Myki,Transport,158.1,0
TXN000406,ACC0027,2023-09-27,Priceline,Healthcare,208.34,0
TXN000407,ACC0042,2023-03-06,JB Hi-Fi,Shopping,486.33,1
TXN000408,ACC0023,2023-08-27,IGA,Groceries,341.65,0
TXN000409,ACC0004,2023-03-08,Uber,Transport,219.15,0
TXN000410,ACC0011,2023-09-23,JB Hi-Fi,Shopping,80.74,0
TXN000411,ACC0034,2023-12-30,Shell,Transport,116.61,0
TXN000412,ACC0036,2023-05-09,McDonalds,Dining,102.17,0
TXN000413,ACC0035,2023-11-17,Uber Eats,Dining,154.9,0
TXN000414,ACC0010,2023-10-31,Coles,Groceries,471.1,1
TXN000415,ACC0002,2023-10-16,Shell,Transport,25.39,0
TXN000416,ACC0017,2023-11-25,Woolworths,Groceries,386.66,0
TXN000417,ACC0041,2023-10-20,Chemist Warehouse,Healthcare,211.21,0
TXN000418,ACC0042,2023-11-18,IGA,Groceries,275.06,0
TXN000419,ACC0044,2023-05-06,Nandos,Dining,403.32,0
TXN000420,ACC0004,2023-08-21,Event Cinemas,Entertainment,41.12,0
TXN000421,ACC0014,2023-08-01,BP,Transport,244.7,0
TXN000422,ACC0021,2023-06-10,Uber Eats,Dining,431.44,0
TXN000423,ACC0024,2023-07-24,Priceline,Healthcare,69.73,0
TXN000424,ACC0008,2023-06-13,AGL Energy,Utilities,124.66,0
TXN000425,ACC0004,2023-05-07,Nandos,Dining,74.73,0
TXN000426,ACC0011,2023-11-12,Nandos,Dining,211.98,0
TXN000427,ACC0013,2023-10-23,Target,Shopping,361.96,0
TXN000428,ACC0030,2023-09-13,Kmart,Shopping,498.0,1
TXN000429,ACC0026,2023-09-12,Event Cinemas,Entertainment,16.47,0
TXN000430,ACC0023,2023-05-04,Optus,Utilities,111.5,0
TXN000431,ACC0042,2023-05-25,Woolworths,Groceries,249.97,0
TXN000432,ACC0007,2023-05-27,Priceline,Healthcare,270.66,0
TXN000433,ACC0049,2023-05-16,Spotify,Entertainment,365.12,0
TXN000434,ACC0037,2023-01-24,Event Cinemas,Entertainment,203.29,0
TXN000435,ACC0005,2023-07-05,Origin Energy,Utilities,278.85,0
TXN000436,ACC0040,2023-10-09,Steam,Entertainment,143.46,0
TXN000437,ACC0007,2023-03-02,Medibank,Healthcare,68.69,0
TXN000438,ACC0024,2023-06-23,Event Cinemas,Entertainment,281.13,0
TXN000439,ACC0026,2023-04-12,Kmart,Shopping,303.22,0
TXN000440,ACC0046,2023-01-24,AGL Energy,Utilities,24.26,0
TXN000441,ACC0039,2023-09-23,Nandos,Dining,231.21,0
TXN000442,ACC0021,2023-06-17,Origin Energy,Utilities,466.03,1
TXN000443,ACC0020,2023-11-12,BP,Transport,370.96,0
TXN000444,ACC0035,2023-09-17,Telstra,Utilities,415.0,0
TXN000445,ACC0024,2023-09-01,Event Cinemas,Entertainment,408.8,0
TXN000446,ACC0047,2023-08-02,McDonalds,Dining,293.93,0
TXN000447,ACC0042,2023-11-02,JB Hi-Fi,Shopping,239.92,0
TXN000448,ACC0011,2023-01-27,Kmart,Shopping,293.84,0
TXN000449,ACC0016,2023-03-17,Optus,Utilities,411.72,0
TXN000450,ACC0021,2023-04-08,Woolworths,Groceries,14.37,0
TXN000451,ACC0027,2023-07-31,Spotify,Entertainment,346.8,0
TXN000452,ACC0034,2023-02-01,Optus,Utilities,354.36,0
TXN000453,ACC0025,2023-12-06,Shell,Transport,241.79,0
TXN000454,ACC0022,2023-08-24,Uber Eats,Dining,456.5,1
TXN000455,ACC0047,2023-12-13,Telstra,Utilities,387.13,0
TXN000456,ACC0031,2023-12-21,Medibank,Healthcare,135.86,0
TXN000457,ACC0015,2023-05-23,Uber,Transport,281.25,0
TXN000458,ACC0046,2023-12-27,Menulog,Dining,107.6,0
TXN000459,ACC0047,2023-09-03,Event Cinemas,Entertainment,177.66,0
TXN000460,ACC0035,2023-03-04,Menulog,Dining,288.87,0
TXN000461,ACC0010,2023-06-26,Steam,Entertainment,477.53,1
TXN000462,ACC0006,2023-05-28,McDonalds,Dining,477.88,1
TXN000463,ACC0031,2023-12-02,Nandos,Dining,131.94,0
TXN000464,ACC0036,2023-10-03,Uber,Transport,139.21,0
TXN000465,ACC0048,2023-03-12,Priceline,Healthcare,59.07,0
TXN000466,ACC0034,2023-05-05,Origin Energy,Utilities,30.13,0
TXN000467,ACC0022,2023-01-27,Uber,Transport,54.6,0
TXN000468,ACC0009,2023-02-21,Priceline,Healthcare,342.19,0
TXN000469,ACC0031,2023-07-28,Coles,Groceries,328.18,0
TXN000470,ACC0042,2023-05-28,Spotify,Entertainment,163.98,0
TXN000471,ACC0035,2023-11-30,Woolworths,Groceries,289.2,0
TXN000472,ACC0012,2023-01-20,Medibank,Healthcare,457.05,1
TXN000473,ACC0026,2023-01-19,Spotify,Entertainment,498.6,1
TXN000474,ACC0019,2023-04-06,Amazon AU,Shopping,468.62,1
TXN000475,ACC0007,2023-06-02,Woolworths,Groceries,286.14,0
TXN000476,ACC0035,2023-08-21,Menulog,Dining,494.6,1
TXN000477,ACC0030,2023-03-10,Optus,Utilities,426.27,0
TXN000478,ACC0047,2023-02-27,Uber Eats,Dining,168.69,0
TXN000479,ACC0022,2023-04-06,Event Cinemas,Entertainment,11.97,0
TXN000480,ACC0013,2023-10-18,Target,Shopping,338.83,0
TXN000481,ACC0006,2023-08-07,BP,Transport,260.06,0
TXN000482,ACC0031,2023-04-05,Netflix,Entertainment,490.93,1
TXN000483,ACC0016,2023-01-04,Uber Eats,Dining,134.09,0
TXN000484,ACC0047,2023-06-18,Event Cinemas,Entertainment,154.46,0
TXN000485,ACC0045,2023-05-14,AGL Energy,Utilities,328.57,0
TXN000486,ACC0020,2023-12-08,Myki,Transport,63.52,0
TXN000487,ACC0046,2023-12-18,BP,Transport,253.75,0
TXN000488,ACC0019,2023-12-20,Target,Shopping,63.12,0
TXN000489,ACC0031,2023-04-23,Uber Eats,Dining,478.89,1
TXN000490,ACC0045,2023-11-07,BP,Transport,189.94,0
TXN000491,ACC0014,2023-10-03,Optus,Utilities,401.99,0
TXN000492,ACC0006,2023-12-15,Kmart,Shopping,378.6,0
TXN000493,ACC0005,2023-09-28,Optus,Utilities,353.36,0
TXN000494,ACC0033,2023-02-01,AGL Energy,Utilities,415.24,0
TXN000495,ACC0034,2023-03-26,Uber,Transport,167.42,0
TXN000496,ACC0038,2023-12-15,Netflix,Entertainment,106.67,0
TXN000497,ACC0004,2023-09-19,Netflix,Entertainment,225.51,0
TXN000498,ACC0037,2023-09-20,Spotify,Entertainment,210.64,0
TXN000499,ACC0047,2023-12-11,IGA,Groceries,404.42,0
TXN000500,ACC0048,2023-05-11,IGA,Groceries,409.14,0
TXN000501,ACC0045,2023-01-24,Myki,Transport,214.73,0
TXN000502,ACC0031,2023-02-05,Woolworths,Groceries,493.14,1
TXN000503,ACC0009,2023-07-29,Aldi,Groceries,94.09,0
TXN000504,ACC0025,2023-07-11,Amazon AU,Shopping,496.46,1
TXN000505,ACC0043,2023-07-12,Steam,Entertainment,44.72,0
TXN000506,ACC0008,2023-12-01,Kmart,Shopping,430.84,0
TXN000507,ACC0015,2023-09-28,BP,Transport,68.04,0
TXN000508,ACC0030,2023-01-12,JB Hi-Fi,Shopping,489.35,1
TXN000509,ACC0025,2023-10-06,Medibank,Healthcare,214.94,0
TXN000510,ACC0010,2023-05-07,Kmart,Shopping,233.01,0
TXN000511,ACC0043,2023-02-27,Uber Eats,Dining,20.95,0
TXN000512,ACC0007,2023-05-04,Netflix,Entertainment,107.01,0
TXN000513,ACC0046,2023-08-17,AGL Energy,Utilities,300.9,0
TXN000514,ACC0026,2023-05-06,JB Hi-Fi,Shopping,371.57,0
TXN000515,ACC0050,2023-10-04,Spotify,Entertainment,112.55,0
TXN000516,ACC0015,2023-09-15,Coles,Groceries,496.77,1
TXN000517,ACC0044,2023-10-23,Target,Shopping,300.97,0
TXN000518,ACC0010,2023-05-02,Target,Shopping,154.37,0
TXN000519,ACC0018,2023-04-24,Medibank,Healthcare,209.71,0
TXN000520,ACC0036,2023-11-17,Coles,Groceries,340.98,0
TXN000521,ACC0043,2023-06-26,Netflix,Entertainment,471.09,1
TXN000522,ACC0010,2023-12-23,Event Cinemas,Entertainment,211.08,0
TXN000523,ACC0031,2023-04-05,Nandos,Dining,378.44,0
TXN000524,ACC0010,2023-06-03,Uber,Transport,429.48,0
TXN000525,ACC0027,2023-01-30,Amazon AU,Shopping,283.38,0
TXN000526,ACC0014,2023-07-18,Origin Energy,Utilities,125.21,0
TXN000527,ACC0006,2023-08-19,McDonalds,Dining,424.33,0
TXN000528,ACC0044,2023-01-27,Origin Energy,Utilities,137.89,0
TXN000529,ACC0049,2023-02-07,AGL Energy,Utilities,98.14,0
TXN000530,ACC0022,2023-09-03,Origin Energy,Utilities,108.4,0
TXN000531,ACC0048,2023-04-19,McDonalds,Dining,468.89,1
TXN000532,ACC0046,2023-05-05,IGA,Groceries,349.34,0
TXN000533,ACC0050,2023-05-03,BP,Transport,278.28,0
TXN000534,ACC0023,2023-08-27,Nandos,Dining,269.16,0
TXN000535,ACC0032,2023-07-04,Menulog,Dining,258.84,0
TXN000536,ACC0021,2023-08-29,Netflix,Entertainment,382.01,0
TXN000537,ACC0037,2023-06-10,Shell,Transport,209.9,0
TXN000538,ACC0036,2023-03-16,Kmart,Shopping,13.03,0
TXN000539,ACC0022,2023-06-01,Optus,Utilities,80.44,0
TXN000540,ACC0032,2023-10-19,BP,Transport,417.51,0
TXN000541,ACC0032,2023-05-12,Telstra,Utilities,382.86,0
TXN000542,ACC0047,2023-09-09,Medibank,Healthcare,233.11,0
TXN000543,ACC0035,2023-03-28,Target,Shopping,74.28,0
TXN000544,ACC0004,2023-10-05,Spotify,Entertainment,495.21,1
TXN000545,ACC0043,2023-02-08,AGL Energy,Utilities,472.87,1
TXN000546,ACC0041,2023-07-31,Woolworths,Groceries,73.06,0
TXN000547,ACC0014,2023-12-29,Myki,Transport,79.76,0
TXN000548,ACC0041,2023-07-11,Optus,Utilities,34.92,0
TXN000549,ACC0002,2023-09-05,Medibank,Healthcare,331.35,0
TXN000550,ACC0047,2023-01-07,IGA,Groceries,13.28,0
TXN000551,ACC0045,2023-01-09,Menulog,Dining,253.6,0
TXN000552,ACC0007,2023-04-02,Priceline,Healthcare,57.97,0
TXN000553,ACC0034,2023-05-04,Origin Energy,Utilities,100.01,0
TXN000554,ACC0006,2023-05-17,Menulog,Dining,398.49,0
TXN000555,ACC0045,2023-08-24,Nandos,Dining,284.68,0
TXN000556,ACC0006,2023-12-17,Shell,Transport,414.89,0
TXN000557,ACC0025,2023-01-17,Medibank,Healthcare,51.28,0
TXN000558,ACC0045,2023-01-29,Steam,Entertainment,320.19,0
TXN000559,ACC0042,2023-09-13,Myki,Transport,423.44,0
TXN000560,ACC0007,2023-10-17,Target,Shopping,488.78,1
TXN000561,ACC0045,2023-04-28,AGL Energy,Utilities,109.65,0
TXN000562,ACC0005,2023-05-19,Optus,Utilities,28.05,0
TXN000563,ACC0003,2023-10-06,Priceline,Healthcare,283.94,0
TXN000564,ACC0038,2023-01-09,Shell,Transport,480.93,1
TXN000565,ACC0037,2023-02-09,BP,Transport,153.14,0
TXN000566,ACC0022,2023-12-13,BP,Transport,448.78,0
TXN000567,ACC0033,2023-12-19,Spotify,Entertainment,363.46,0
TXN000568,ACC0015,2023-01-28,Priceline,Healthcare,53.35,0
TXN000569,ACC0040,2023-06-24,JB Hi-Fi,Shopping,304.56,0
TXN000570,ACC0018,2023-06-17,Optus,Utilities,19.66,0
TXN000571,ACC0036,2023-09-09,Amazon AU,Shopping,117.93,0
TXN000572,ACC0043,2023-04-06,Steam,Entertainment,341.45,0
TXN000573,ACC0016,2023-11-13,Netflix,Entertainment,151.21,0
TXN000574,ACC0025,2023-02-12,Chemist Warehouse,Healthcare,137.65,0
TXN000575,ACC0021,2023-03-20,Medibank,Healthcare,371.13,0
TXN000576,ACC0020,2023-02-16,McDonalds,Dining,7.57,0
TXN000577,ACC0006,2023-05-19,Event Cinemas,Entertainment,55.6,0
TXN000578,ACC0033,2023-08-18,BP,Transport,280.71,0
TXN000579,ACC0036,2023-01-14,Netflix,Entertainment,49.36,0
TXN000580,ACC0027,2023-07-17,Aldi,Groceries,11.11,0
TXN000581,ACC0016,2023-10-14,Netflix,Entertainment,453.08,1
TXN000582,ACC0009,2023-12-17,Origin Energy,Utilities,193.46,0
TXN000583,ACC0005,2023-05-18,Menulog,Dining,249.1,0
TXN000584,ACC0031,2023-05-22,BP,Transport,213.45,0
TXN000585,ACC0016,2023-07-04,JB Hi-Fi,Shopping,129.59,0
TXN000586,ACC0013,2023-09-11,Medibank,Healthcare,298.93,0
TXN000587,ACC0026,2023-03-11,Netflix,Entertainment,155.81,0
TXN000588,ACC0028,2023-06-18,Nandos,Dining,222.91,0
TXN000589,ACC0045,2023-06-03,Kmart,Shopping,163.73,0
TXN000590,ACC0026,2023-06-10,BP,Transport,92.93,0
TXN000591,ACC0037,2023-12-22,Menulog,Dining,318.29,0
TXN000592,ACC0026,2023-06-16,Kmart,Shopping,191.15,0
TXN000593,ACC0035,2023-10-16,McDonalds,Dining,103.9,0
TXN000594,ACC0014,2023-08-25,Myki,Transport,471.77,1
TXN000595,ACC0027,2023-12-21,Event Cinemas,Entertainment,39.23,0
TXN000596,ACC0016,2023-03-13,Priceline,Healthcare,318.5,0
TXN000597,ACC0005,2023-08-05,Uber Eats,Dining,395.59,0
TXN000598,ACC0033,2023-10-26,Steam,Entertainment,203.4,0
TXN000599,ACC0024,2023-10-06,Amazon AU,Shopping,23.2,0
TXN000600,ACC0006,2023-11-01,Medibank,Healthcare,320.9,0
TXN000601,ACC0011,2023-12-03,Coles,Groceries,334.02,0
TXN000602,ACC0042,2023-01-23,Medibank,Healthcare,283.79,0
TXN000603,ACC0022,2023-07-24,Medibank,Healthcare,483.57,1
TXN000604,ACC0017,2023-02-24,Amazon AU,Shopping,10.22,0
TXN000605,ACC0030,2023-08-17,Uber,Transport,190.19,0
TXN000606,ACC0031,2023-06-26,Kmart,Shopping,498.86,1
TXN000607,ACC0006,2023-08-01,Aldi,Groceries,460.67,1
TXN000608,ACC0030,2023-06-28,Coles,Groceries,159.39,0
TXN000609,ACC0031,2023-09-24,Kmart,Shopping,244.05,0
TXN000610,ACC0005,2023-12-23,IGA,Groceries,228.96,0
TXN000611,ACC0022,2023-12-30,McDonalds,Dining,61.97,0
TXN000612,ACC0048,2023-12-13,Chemist Warehouse,Healthcare,401.02,0
TXN000613,ACC0036,2023-10-10,Uber,Transport,84.27,0
TXN000614,ACC0041,2023-04-29,Steam,Entertainment,399.89,0
TXN000615,ACC0026,2023-11-24,Uber,Transport,330.37,0
TXN000616,ACC0025,2023-08-19,Coles,Groceries,298.14,0
TXN000617,ACC0046,2023-04-16,Coles,Groceries,142.78,0
TXN000618,ACC0035,2023-10-23,JB Hi-Fi,Shopping,55.37,0
TXN000619,ACC0008,2023-06-16,Shell,Transport,102.55,0
TXN000620,ACC0021,2023-09-28,Nandos,Dining,483.13,1
TXN000621,ACC0008,2023-11-09,Optus,Utilities,199.31,0
TXN000622,ACC0044,2023-08-23,Menulog,Dining,310.59,0
TXN000623,ACC0044,2023-11-11,Priceline,Healthcare,297.13,0
TXN000624,ACC0008,2023-03-02,Shell,Transport,123.09,0
TXN000625,ACC0025,2023-12-22,Shell,Transport,74.97,0
TXN000626,ACC0012,2023-10-22,Spotify,Entertainment,194.94,0
TXN000627,ACC0019,2023-10-12,Spotify,Entertainment,87.6,0
TXN000628,ACC0040,2023-06-11,Uber,Transport,421.78,0
TXN000629,ACC0013,2023-01-05,Aldi,Groceries,244.88,0
TXN000630,ACC0032,2023-10-15,Amazon AU,Shopping,255.19,0
TXN000631,ACC0029,2023-08-01,Steam,Entertainment,356.52,0
TXN000632,ACC0049,2023-02-12,Spotify,Entertainment,284.87,0
TXN000633,ACC0035,2023-01-17,Shell,Transport,141.05,0
TXN000634,ACC0050,2023-08-23,Uber Eats,Dining,285.0,0
TXN000635,ACC0037,2023-10-09,Amazon AU,Shopping,257.85,0
TXN000636,ACC0024,2023-10-06,Aldi,Groceries,412.52,0
TXN000637,ACC0028,2023-08-14,AGL Energy,Utilities,275.44,0
TXN000638,ACC0003,2023-06-02,Coles,Groceries,438.03,0
TXN000639,ACC0006,2023-06-28,Event Cinemas,Entertainment,431.79,0
TXN000640,ACC0048,2023-05-02,Netflix,Entertainment,108.89,0
TXN000641,ACC0028,2023-12-30,Telstra,Utilities,307.08,0
TXN000642,ACC0004,2023-04-16,Uber,Transport,407.7,0
TXN000643,ACC0035,2023-09-30,Telstra,Utilities,144.14,0
TXN000644,ACC0037,2023-12-27,Shell,Transport,149.85,0
TXN000645,ACC0027,2023-03-11,McDonalds,Dining,481.57,1
TXN000646,ACC0009,2023-12-02,Aldi,Groceries,67.81,0
TXN000647,ACC0016,2023-12-31,Uber,Transport,164.44,0
TXN000648,ACC0041,2023-09-08,Amazon AU,Shopping,75.37,0
TXN000649,ACC0041,2023-07-12,Nandos,Dining,228.74,0
TXN000650,ACC0018,2023-07-26,JB Hi-Fi,Shopping,260.23,0
TXN000651,ACC0021,2023-08-21,Priceline,Healthcare,475.38,1
TXN000652,ACC0030,2023-02-17,AGL Energy,Utilities,366.81,0
TXN000653,ACC0005,2023-12-24,Medibank,Healthcare,182.32,0
TXN000654,ACC0014,2023-04-22,Amazon AU,Shopping,484.22,1
TXN000655,ACC0022,2023-06-15,Event Cinemas,Entertainment,415.03,0
TXN000656,ACC0022,2023-10-17,Origin Energy,Utilities,426.95,0
TXN000657,ACC0030,2023-01-24,Chemist Warehouse,Healthcare,54.29,0
TXN000658,ACC0001,2023-03-22,Woolworths,Groceries,223.44,0
TXN000659,ACC0042,2023-12-19,Spotify,Entertainment,455.16,1
TXN000660,ACC0024,2023-05-21,Uber Eats,Dining,51.2,0
TXN000661,ACC0042,2023-07-10,McDonalds,Dining,333.93,0
TXN000662,ACC0047,2023-07-22,Myki,Transport,314.67,0
TXN000663,ACC0046,2023-08-08,Chemist Warehouse,Healthcare,329.47,0
TXN000664,ACC0009,2023-04-20,Woolworths,Groceries,241.02,0
TXN000665,ACC0001,2023-09-23,Origin Energy,Utilities,341.59,0
TXN000666,ACC0028,2023-03-03,Aldi,Groceries,494.14,1
TXN000667,ACC0025,2023-09-02,Chemist Warehouse,Healthcare,40.06,0
TXN000668,ACC0020,2023-02-22,Woolworths,Groceries,160.11,0
TXN000669,ACC0044,2023-03-10,BP,Transport,322.58,0
TXN000670,ACC0040,2023-09-29,Myki,Transport,283.83,0
TXN000671,ACC0014,2023-08-14,Chemist Warehouse,Healthcare,178.84,0
TXN000672,ACC0040,2023-03-19,Medibank,Healthcare,460.35,1
TXN000673,ACC0007,2023-04-22,Priceline,Healthcare,47.91,0
TXN000674,ACC0023,2023-10-29,Myki,Transport,366.35,0
TXN000675,ACC0042,2023-03-13,Event Cinemas,Entertainment,127.65,0
TXN000676,ACC0047,2023-10-11,Coles,Groceries,302.49,0
TXN000677,ACC0043,2023-12-20,Telstra,Utilities,18.28,0
TXN000678,ACC0013,2023-09-23,Uber Eats,Dining,305.43,0
TXN000679,ACC0016,2023-06-01,Priceline,Healthcare,324.85,0
TXN000680,ACC0041,2023-02-27,Steam,Entertainment,124.34,0
TXN000681,ACC0001,2023-09-28,AGL Energy,Utilities,444.92,0
TXN000682,ACC0037,2023-03-09,Menulog,Dining,196.48,0
TXN000683,ACC0049,2023-10-07,Event Cinemas,Entertainment,343.06,0
TXN000684,ACC0001,2023-01-09,Netflix,Entertainment,295.74,0
TXN000685,ACC0026,2023-01-21,Uber Eats,Dining,461.68,1
TXN000686,ACC0050,2023-11-18,Telstra,Utilities,357.75,0
TXN000687,ACC0041,2023-12-26,Steam,Entertainment,204.13,0
TXN000688,ACC0006,2023-05-23,Origin Energy,Utilities,46.38,0
TXN000689,ACC0026,2023-03-21,Origin Energy,Utilities,270.51,0
TXN000690,ACC0047,2023-06-08,AGL Energy,Utilities,350.84,0
TXN000691,ACC0028,2023-01-30,Kmart,Shopping,126.02,0
TXN000692,ACC0020,2023-11-10,IGA,Groceries,306.37,0
TXN000693,ACC0008,2023-12-03,Medibank,Healthcare,371.63,0
TXN000694,ACC0032,2023-12-26,Coles,Groceries,10.62,0
TXN000695,ACC0048,2023-03-27,Menulog,Dining,189.08,0
TXN000696,ACC0002,2023-03-02,Target,Shopping,386.86,0
TXN000697,ACC0017,2023-05-20,Nandos,Dining,264.31,0
TXN000698,ACC0030,2023-11-18,Medibank,Healthcare,43.15,0
TXN000699,ACC0037,2023-01-29,Telstra,Utilities,252.31,0
TXN000700,ACC0007,2023-03-22,Shell,Transport,131.28,0
TXN000701,ACC0001,2023-04-27,AGL Energy,Utilities,371.69,0
TXN000702,ACC0024,2023-05-06,Woolworths,Groceries,27.76,0
TXN000703,ACC0003,2023-04-02,Spotify,Entertainment,465.92,1
TXN000704,ACC0027,2023-04-25,Optus,Utilities,164.29,0
TXN000705,ACC0037,2023-05-19,Priceline,Healthcare,413.87,0
TXN000706,ACC0004,2023-09-15,McDonalds,Dining,338.3,0
TXN000707,ACC0026,2023-09-22,Uber,Transport,490.8,1
TXN000708,ACC0020,2023-05-25,IGA,Groceries,387.9,0
TXN000709,ACC0024,2023-10-11,McDonalds,Dining,231.09,0
TXN000710,ACC0048,2023-10-16,Shell,Transport,393.33,0
TXN000711,ACC0032,2023-08-26,Origin Energy,Utilities,187.3,0
TXN000712,ACC0016,2023-10-07,Kmart,Shopping,381.44,0
TXN000713,ACC0035,2023-07-29,Myki,Transport,16.84,0
TXN000714,ACC0043,2023-06-21,McDonalds,Dining,5.72,0
TXN000715,ACC0016,2023-02-23,Event Cinemas,Entertainment,106.57,0
TXN000716,ACC0010,2023-01-31,Steam,Entertainment,486.42,1
TXN000717,ACC0015,2023-02-17,Priceline,Healthcare,26.73,0
TXN000718,ACC0030,2023-12-25,Amazon AU,Shopping,448.31,0
TXN000719,ACC0009,2023-10-25,Chemist Warehouse,Healthcare,52.31,0
TXN000720,ACC0004,2023-02-08,Priceline,Healthcare,297.99,0
TXN000721,ACC0021,2023-05-02,Spotify,Entertainment,149.38,0
TXN000722,ACC0021,2023-12-25,Amazon AU,Shopping,416.79,0
TXN000723,ACC0013,2023-05-20,Nandos,Dining,120.64,0
TXN000724,ACC0029,2023-03-21,Myki,Transport,57.3,0
TXN000725,ACC0023,2023-07-28,Event Cinemas,Entertainment,64.76,0
TXN000726,ACC0017,2023-08-20,Kmart,Shopping,157.61,0
TXN000727,ACC0044,2023-02-16,JB Hi-Fi,Shopping,83.02,0
TXN000728,ACC0021,2023-04-21,McDonalds,Dining,418.78,0
TXN000729,ACC0023,2023-12-31,Myki,Transport,127.87,0
TXN000730,ACC0012,2023-12-13,Netflix,Entertainment,152.93,0
TXN000731,ACC0036,2023-08-20,IGA,Groceries,280.2,0
TXN000732,ACC0009,2023-08-25,Myki,Transport,55.44,0
TXN000733,ACC0015,2023-02-01,Woolworths,Groceries,416.03,0
TXN000734,ACC0041,2023-07-25,Uber,Transport,189.26,0
TXN000735,ACC0005,2023-10-26,Chemist Warehouse,Healthcare,295.13,0
TXN000736,ACC0029,2023-04-12,Woolworths,Groceries,451.74,1
TXN000737,ACC0022,2023-02-17,Kmart,Shopping,453.01,1
TXN000738,ACC0037,2023-08-25,Woolworths,Groceries,30.07,0
TXN000739,ACC0044,2023-09-12,Steam,Entertainment,19.59,0
TXN000740,ACC0012,2023-07-01,Spotify,Entertainment,111.28,0
TXN000741,ACC0003,2023-08-17,Menulog,Dining,442.29,0
TXN000742,ACC0027,2023-11-28,Origin Energy,Utilities,151.08,0
TXN000743,ACC0025,2023-02-01,Optus,Utilities,48.42,0
TXN000744,ACC0034,2023-04-13,BP,Transport,323.11,0
TXN000745,ACC0023,2023-07-15,Myki,Transport,392.05,0
TXN000746,ACC0033,2023-06-26,Steam,Entertainment,456.78,1
TXN000747,ACC0021,2023-05-19,Nandos,Dining,94.01,0
TXN000748,ACC0050,2023-01-16,Origin Energy,Utilities,448.4,0
TXN000749,ACC0050,2023-08-30,McDonalds,Dining,267.07,0
TXN000750,ACC0043,2023-03-23,Origin Energy,Utilities,54.57,0
TXN000751,ACC0048,2023-10-01,Shell,Transport,409.06,0
TXN000752,ACC0025,2023-10-22,Coles,Groceries,424.02,0
TXN000753,ACC0021,2023-04-01,Uber Eats,Dining,122.09,0
TXN000754,ACC0045,2023-10-30,Target,Shopping,18.96,0
TXN000755,ACC0032,2023-10-16,Uber Eats,Dining,474.44,1
TXN000756,ACC0006,2023-03-31,Telstra,Utilities,247.77,0
TXN000757,ACC0034,2023-11-05,Coles,Groceries,113.31,0
TXN000758,ACC0013,2023-06-19,Netflix,Entertainment,459.36,1
TXN000759,ACC0021,2023-06-24,Kmart,Shopping,359.88,0
TXN000760,ACC0010,2023-03-17,Woolworths,Groceries,295.37,0
TXN000761,ACC0005,2023-09-27,JB Hi-Fi,Shopping,431.03,0
TXN000762,ACC0020,2023-10-28,Nandos,Dining,55.01,0
TXN000763,ACC0028,2023-03-22,Uber Eats,Dining,367.51,0
TXN000764,ACC0046,2023-11-29,Amazon AU,Shopping,162.06,0
TXN000765,ACC0012,2023-04-25,Telstra,Utilities,334.44,0
TXN000766,ACC0012,2023-12-19,Event Cinemas,Entertainment,150.79,0
TXN000767,ACC0026,2023-12-26,Chemist Warehouse,Healthcare,474.61,1
TXN000768,ACC0040,2023-04-04,JB Hi-Fi,Shopping,303.18,0
TXN000769,ACC0048,2023-09-12,Myki,Transport,74.62,0
TXN000770,ACC0011,2023-06-27,Coles,Groceries,491.28,1
TXN000771,ACC0047,2023-12-29,Chemist Warehouse,Healthcare,336.66,0
TXN000772,ACC0016,2023-01-06,Nandos,Dining,136.28,0
TXN000773,ACC0007,2023-06-29,Chemist Warehouse,Healthcare,132.05,0
TXN000774,ACC0047,2023-01-25,Chemist Warehouse,Healthcare,196.04,0
TXN000775,ACC0025,2023-07-31,Spotify,Entertainment,249.08,0
TXN000776,ACC0037,2023-02-21,Nandos,Dining,415.26,0
TXN000777,ACC0005,2023-04-26,Medibank,Healthcare,85.51,0
TXN000778,ACC0017,2023-05-31,JB Hi-Fi,Shopping,14.94,0
TXN000779,ACC0025,2023-06-25,Woolworths,Groceries,89.2,0
TXN000780,ACC0006,2023-10-08,Myki,Transport,471.21,1
TXN000781,ACC0042,2023-12-27,Nandos,Dining,20.34,0
TXN000782,ACC0022,2023-03-22,BP,Transport,31.51,0
TXN000783,ACC0047,2023-07-29,Uber,Transport,350.11,0
TXN000784,ACC0020,2023-05-16,Medibank,Healthcare,332.0,0
TXN000785,ACC0036,2023-01-26,Myki,Transport,199.49,0
TXN000786,ACC0001,2023-03-20,Amazon AU,Shopping,31.98,0
TXN000787,ACC0041,2023-05-31,Netflix,Entertainment,412.83,0
