transaction_id,account_id,date,merchant,category,amount,is_anomaly,year,month,month_name,week,day_of_week,quarter,risk_flag
TXN000244,ACC0047,2023-04-26,Coles,Groceries,430.77,0,2023,4,April,17,Wednesday,2,HIGH
TXN000245,ACC0026,2023-10-13,Priceline,Healthcare,186.06,0,2023,10,October,41,Friday,4,LOW
TXN000246,ACC0024,2023-10-02,Aldi,Groceries,66.18,0,2023,10,October,40,Monday,4,LOW
TXN000247,ACC0025,2023-12-11,Medibank,Healthcare,134.77,0,2023,12,December,50,Monday,4,LOW
TXN000248,ACC0031,2023-02-25,Target,Shopping,339.04,0,2023,2,February,8,Saturday,1,MEDIUM
TXN000249,ACC0005,2023-11-09,Aldi,Groceries,114.58,0,2023,11,November,45,Thursday,4,LOW
TXN000250,ACC0027,2023-12-25,Priceline,Healthcare,154.58,0,2023,12,December,52,Monday,4,LOW
TXN000251,ACC0020,2023-01-24,Coles,Groceries,473.4,1,2023,1,January,4,Tuesday,1,HIGH
TXN000252,ACC0035,2023-02-19,Netflix,Entertainment,121.23,0,2023,2,February,7,Sunday,1,LOW
TXN000253,ACC0048,2023-08-21,Bp,Transport,188.65,0,2023,8,August,34,Monday,3,LOW
TXN000254,ACC0047,2023-08-03,Medibank,Healthcare,295.73,0,2023,8,August,31,Thursday,3,MEDIUM
TXN000255,ACC0032,2023-12-02,Bp,Transport,54.02,0,2023,12,December,48,Saturday,4,LOW
TXN000256,ACC0024,2023-05-24,Optus,Utilities,21.19,0,2023,5,May,21,Wednesday,2,LOW
TXN000257,ACC0024,2023-08-16,Bp,Transport,475.52,1,2023,8,August,33,Wednesday,3,HIGH
TXN000258,ACC0042,2023-10-06,Aldi,Groceries,451.34,1,2023,10,October,40,Friday,4,HIGH
TXN000259,ACC0008,2023-07-23,Mcdonalds,Dining,141.56,0,2023,7,July,29,Sunday,3,LOW
TXN000260,ACC0042,2023-02-16,Amazon Au,Shopping,333.07,0,2023,2,February,7,Thursday,1,MEDIUM
TXN000261,ACC0022,2023-01-11,Medibank,Healthcare,30.04,0,2023,1,January,2,Wednesday,1,LOW
TXN000262,ACC0049,2023-10-17,Uber,Transport,106.58,0,2023,10,October,42,Tuesday,4,LOW
TXN000263,ACC0015,2023-10-28,Origin Energy,Utilities,111.9,0,2023,10,October,43,Saturday,4,LOW
TXN000264,ACC0010,2023-11-02,Uber Eats,Dining,6.4,0,2023,11,November,44,Thursday,4,LOW
TXN000265,ACC0002,2023-03-31,Shell,Transport,59.41,0,2023,3,March,13,Friday,1,LOW
TXN000266,ACC0016,2023-07-03,Myki,Transport,396.04,0,2023,7,July,27,Monday,3,MEDIUM
TXN000267,ACC0004,2023-01-09,Telstra,Utilities,91.25,0,2023,1,January,2,Monday,1,LOW
TXN000268,ACC0005,2023-09-27,Bp,Transport,61.26,0,2023,9,September,39,Wednesday,3,LOW
TXN000269,ACC0007,2023-07-05,Steam,Entertainment,259.05,0,2023,7,July,27,Wednesday,3,MEDIUM
TXN000270,ACC0043,2023-11-11,Spotify,Entertainment,26.47,0,2023,11,November,45,Saturday,4,LOW
TXN000271,ACC0002,2023-08-23,Telstra,Utilities,323.45,0,2023,8,August,34,Wednesday,3,MEDIUM
TXN000272,ACC0007,2023-07-25,Iga,Groceries,216.01,0,2023,7,July,30,Tuesday,3,MEDIUM
TXN000273,ACC0021,2023-02-07,Steam,Entertainment,450.14,1,2023,2,February,6,Tuesday,1,HIGH
TXN000274,ACC0040,2023-02-03,Origin Energy,Utilities,67.46,0,2023,2,February,5,Friday,1,LOW
TXN000275,ACC0025,2023-10-08,Medibank,Healthcare,357.52,0,2023,10,October,40,Sunday,4,MEDIUM
TXN000276,ACC0028,2023-08-21,Telstra,Utilities,255.25,0,2023,8,August,34,Monday,3,MEDIUM
TXN000277,ACC0050,2023-12-02,Woolworths,Groceries,327.2,0,2023,12,December,48,Saturday,4,MEDIUM
TXN000278,ACC0015,2023-08-09,Origin Energy,Utilities,228.52,0,2023,8,August,32,Wednesday,3,MEDIUM
TXN000279,ACC0047,2023-08-21,Event Cinemas,Entertainment,202.37,0,2023,8,August,34,Monday,3,MEDIUM
TXN000280,ACC0017,2023-08-07,Aldi,Groceries,159.7,0,2023,8,August,32,Monday,3,LOW
TXN000281,ACC0005,2023-12-18,Uber Eats,Dining,461.88,1,2023,12,December,51,Monday,4,HIGH
TXN000282,ACC0048,2023-02-17,Woolworths,Groceries,218.78,0,2023,2,February,7,Friday,1,MEDIUM
TXN000283,ACC0038,2023-03-08,Priceline,Healthcare,280.4,0,2023,3,March,10,Wednesday,1,MEDIUM
TXN000284,ACC0023,2023-12-10,Telstra,Utilities,65.5,0,2023,12,December,49,Sunday,4,LOW
TXN000285,ACC0039,2023-01-27,Amazon Au,Shopping,484.36,1,2023,1,January,4,Friday,1,HIGH
TXN000286,ACC0014,2023-02-23,Menulog,Dining,291.07,0,2023,2,February,8,Thursday,1,MEDIUM
TXN000287,ACC0023,2023-04-25,Bp,Transport,424.4,0,2023,4,April,17,Tuesday,2,HIGH
TXN000288,ACC0037,2023-02-28,Target,Shopping,382.49,0,2023,2,February,9,Tuesday,1,MEDIUM
TXN000289,ACC0040,2023-10-15,Bp,Transport,487.4,1,2023,10,October,41,Sunday,4,HIGH
TXN000290,ACC0045,2023-11-08,Agl Energy,Utilities,464.9,1,2023,11,November,45,Wednesday,4,HIGH
TXN000291,ACC0049,2023-04-03,Mcdonalds,Dining,140.27,0,2023,4,April,14,Monday,2,LOW
TXN000292,ACC0010,2023-06-29,Menulog,Dining,8.02,0,2023,6,June,26,Thursday,2,LOW
TXN000293,ACC0041,2023-02-05,Optus,Utilities,75.23,0,2023,2,February,5,Sunday,1,LOW
TXN000294,ACC0027,2023-09-29,Woolworths,Groceries,111.49,0,2023,9,September,39,Friday,3,LOW
TXN000295,ACC0047,2023-03-22,Event Cinemas,Entertainment,188.18,0,2023,3,March,12,Wednesday,1,LOW
TXN000296,ACC0049,2023-01-27,Mcdonalds,Dining,82.01,0,2023,1,January,4,Friday,1,LOW
TXN000297,ACC0029,2023-12-12,Agl Energy,Utilities,45.38,0,2023,12,December,50,Tuesday,4,LOW
TXN000298,ACC0027,2023-09-06,Priceline,Healthcare,305.5,0,2023,9,September,36,Wednesday,3,MEDIUM
TXN000299,ACC0028,2023-09-20,Uber Eats,Dining,61.34,0,2023,9,September,38,Wednesday,3,LOW
TXN000300,ACC0032,2023-12-14,Aldi,Groceries,340.85,0,2023,12,December,50,Thursday,4,MEDIUM
TXN000301,ACC0039,2023-01-24,Telstra,Utilities,114.16,0,2023,1,January,4,Tuesday,1,LOW
TXN000302,ACC0014,2023-04-15,Woolworths,Groceries,154.2,0,2023,4,April,15,Saturday,2,LOW
TXN000303,ACC0008,2023-05-11,Kmart,Shopping,148.28,0,2023,5,May,19,Thursday,2,LOW
TXN000304,ACC0025,2023-08-09,Iga,Groceries,91.97,0,2023,8,August,32,Wednesday,3,LOW
TXN000305,ACC0043,2023-09-14,Origin Energy,Utilities,281.57,0,2023,9,September,37,Thursday,3,MEDIUM
TXN000306,ACC0048,2023-02-06,Target,Shopping,201.55,0,2023,2,February,6,Monday,1,MEDIUM
TXN000307,ACC0005,2023-01-10,Iga,Groceries,232.58,0,2023,1,January,2,Tuesday,1,MEDIUM
TXN000308,ACC0026,2023-10-22,Target,Shopping,217.5,0,2023,10,October,42,Sunday,4,MEDIUM
TXN000309,ACC0026,2023-08-02,Medibank,Healthcare,148.31,0,2023,8,August,31,Wednesday,3,LOW
TXN000310,ACC0040,2023-03-29,Aldi,Groceries,401.65,0,2023,3,March,13,Wednesday,1,HIGH
TXN000311,ACC0007,2023-02-15,Event Cinemas,Entertainment,221.17,0,2023,2,February,7,Wednesday,1,MEDIUM
TXN000312,ACC0006,2023-10-29,Bp,Transport,203.22,0,2023,10,October,43,Sunday,4,MEDIUM
TXN000313,ACC0050,2023-06-23,Event Cinemas,Entertainment,114.68,0,2023,6,June,25,Friday,2,LOW
TXN000314,ACC0034,2023-09-19,Myki,Transport,318.45,0,2023,9,September,38,Tuesday,3,MEDIUM
TXN000315,ACC0042,2023-06-28,Origin Energy,Utilities,178.79,0,2023,6,June,26,Wednesday,2,LOW
TXN000316,ACC0017,2023-05-01,Kmart,Shopping,55.89,0,2023,5,May,18,Monday,2,LOW
TXN000317,ACC0049,2023-11-05,Uber,Transport,80.67,0,2023,11,November,44,Sunday,4,LOW
TXN000318,ACC0041,2023-04-01,Chemist Warehouse,Healthcare,475.89,1,2023,4,April,13,Saturday,2,HIGH
TXN000319,ACC0029,2023-10-16,Steam,Entertainment,381.14,0,2023,10,October,42,Monday,4,MEDIUM
TXN000320,ACC0040,2023-11-26,Medibank,Healthcare,319.47,0,2023,11,November,47,Sunday,4,MEDIUM
TXN000321,ACC0031,2023-03-19,Menulog,Dining,222.68,0,2023,3,March,11,Sunday,1,MEDIUM
TXN000322,ACC0023,2023-05-21,Event Cinemas,Entertainment,297.75,0,2023,5,May,20,Sunday,2,MEDIUM
TXN000323,ACC0003,2023-06-08,Agl Energy,Utilities,233.56,0,2023,6,June,23,Thursday,2,MEDIUM
TXN000324,ACC0006,2023-05-27,Aldi,Groceries,42.98,0,2023,5,May,21,Saturday,2,LOW
TXN000325,ACC0048,2023-08-25,Optus,Utilities,292.26,0,2023,8,August,34,Friday,3,MEDIUM
TXN000326,ACC0021,2023-10-20,Iga,Groceries,327.66,0,2023,10,October,42,Friday,4,MEDIUM
TXN000327,ACC0004,2023-09-14,Optus,Utilities,79.68,0,2023,9,September,37,Thursday,3,LOW
TXN000328,ACC0006,2023-06-25,Netflix,Entertainment,491.28,1,2023,6,June,25,Sunday,2,HIGH
TXN000329,ACC0029,2023-01-21,Origin Energy,Utilities,127.63,0,2023,1,January,3,Saturday,1,LOW
TXN000330,ACC0019,2023-07-06,Spotify,Entertainment,189.56,0,2023,7,July,27,Thursday,3,LOW
TXN000331,ACC0004,2023-06-23,Steam,Entertainment,341.05,0,2023,6,June,25,Friday,2,MEDIUM
TXN000332,ACC0036,2023-02-03,Target,Shopping,168.2,0,2023,2,February,5,Friday,1,LOW
TXN000333,ACC0043,2023-05-26,Priceline,Healthcare,129.74,0,2023,5,May,21,Friday,2,LOW
TXN000334,ACC0043,2023-06-20,Origin Energy,Utilities,45.34,0,2023,6,June,25,Tuesday,2,LOW
TXN000335,ACC0045,2023-06-08,Shell,Transport,484.01,1,2023,6,June,23,Thursday,2,HIGH
TXN000336,ACC0006,2023-03-08,Priceline,Healthcare,299.55,0,2023,3,March,10,Wednesday,1,MEDIUM
TXN000337,ACC0009,2023-11-26,Nandos,Dining,396.87,0,2023,11,November,47,Sunday,4,MEDIUM
TXN000338,ACC0006,2023-12-17,Medibank,Healthcare,456.66,1,2023,12,December,50,Sunday,4,HIGH
TXN000339,ACC0002,2023-08-05,Medibank,Healthcare,256.7,0,2023,8,August,31,Saturday,3,MEDIUM
TXN000340,ACC0022,2023-04-03,Menulog,Dining,475.83,1,2023,4,April,14,Monday,2,HIGH
TXN000341,ACC0009,2023-04-09,Amazon Au,Shopping,117.14,0,2023,4,April,14,Sunday,2,LOW
TXN000342,ACC0007,2023-06-01,Myki,Transport,422.99,0,2023,6,June,22,Thursday,2,HIGH
TXN000343,ACC0050,2023-12-05,Agl Energy,Utilities,171.7,0,2023,12,December,49,Tuesday,4,LOW
TXN000344,ACC0011,2023-11-02,Origin Energy,Utilities,191.48,0,2023,11,November,44,Thursday,4,LOW
TXN000345,ACC0024,2023-08-13,Uber,Transport,26.63,0,2023,8,August,32,Sunday,3,LOW
TXN000346,ACC0040,2023-05-02,Medibank,Healthcare,484.95,1,2023,5,May,18,Tuesday,2,HIGH
TXN000347,ACC0020,2023-04-30,Nandos,Dining,269.34,0,2023,4,April,17,Sunday,2,MEDIUM
TXN000348,ACC0037,2023-04-10,Amazon Au,Shopping,187.08,0,2023,4,April,15,Monday,2,LOW
TXN000349,ACC0033,2023-05-25,Steam,Entertainment,390.17,0,2023,5,May,21,Thursday,2,MEDIUM
TXN000350,ACC0039,2023-03-24,Optus,Utilities,409.36,0,2023,3,March,12,Friday,1,HIGH
TXN000351,ACC0024,2023-01-27,Shell,Transport,322.38,0,2023,1,January,4,Friday,1,MEDIUM
TXN000352,ACC0008,2023-12-31,Agl Energy,Utilities,423.72,0,2023,12,December,52,Sunday,4,HIGH
TXN000353,ACC0033,2023-03-24,Mcdonalds,Dining,140.03,0,2023,3,March,12,Friday,1,LOW
TXN000354,ACC0015,2023-02-16,Bp,Transport,473.47,1,2023,2,February,7,Thursday,1,HIGH
TXN000355,ACC0027,2023-06-28,Amazon Au,Shopping,465.58,1,2023,6,June,26,Wednesday,2,HIGH
TXN000356,ACC0025,2023-09-15,Iga,Groceries,190.11,0,2023,9,September,37,Friday,3,LOW
TXN000357,ACC0007,2023-04-25,Aldi,Groceries,18.95,0,2023,4,April,17,Tuesday,2,LOW
TXN000358,ACC0019,2023-03-16,Target,Shopping,73.11,0,2023,3,March,11,Thursday,1,LOW
TXN000359,ACC0049,2023-12-23,Amazon Au,Shopping,416.4,0,2023,12,December,51,Saturday,4,HIGH
TXN000360,ACC0006,2023-08-18,Priceline,Healthcare,309.6,0,2023,8,August,33,Friday,3,MEDIUM
TXN000361,ACC0036,2023-04-21,Aldi,Groceries,418.31,0,2023,4,April,16,Friday,2,HIGH
TXN000362,ACC0050,2023-09-28,Medibank,Healthcare,214.51,0,2023,9,September,39,Thursday,3,MEDIUM
TXN000363,ACC0016,2023-06-04,Uber Eats,Dining,65.31,0,2023,6,June,22,Sunday,2,LOW
TXN000364,ACC0032,2023-02-02,Steam,Entertainment,59.87,0,2023,2,February,5,Thursday,1,LOW
TXN000365,ACC0016,2023-11-20,Agl Energy,Utilities,260.11,0,2023,11,November,47,Monday,4,MEDIUM
TXN000366,ACC0040,2023-05-30,Chemist Warehouse,Healthcare,217.47,0,2023,5,May,22,Tuesday,2,MEDIUM
TXN000367,ACC0043,2023-10-20,Uber Eats,Dining,211.2,0,2023,10,October,42,Friday,4,MEDIUM
TXN000368,ACC0005,2023-09-26,Chemist Warehouse,Healthcare,487.45,1,2023,9,September,39,Tuesday,3,HIGH
TXN000369,ACC0003,2023-07-19,Agl Energy,Utilities,437.3,0,2023,7,July,29,Wednesday,3,HIGH
TXN000370,ACC0002,2023-07-11,Priceline,Healthcare,130.56,0,2023,7,July,28,Tuesday,3,LOW
TXN000371,ACC0043,2023-06-26,Mcdonalds,Dining,124.36,0,2023,6,June,26,Monday,2,LOW
TXN000372,ACC0022,2023-10-25,Chemist Warehouse,Healthcare,368.92,0,2023,10,October,43,Wednesday,4,MEDIUM
TXN000373,ACC0042,2023-06-30,Myki,Transport,275.28,0,2023,6,June,26,Friday,2,MEDIUM
TXN000374,ACC0012,2023-12-23,Bp,Transport,241.87,0,2023,12,December,51,Saturday,4,MEDIUM
TXN000375,ACC0030,2023-02-02,Kmart,Shopping,359.44,0,2023,2,February,5,Thursday,1,MEDIUM
TXN000376,ACC0013,2023-04-14,Aldi,Groceries,26.68,0,2023,4,April,15,Friday,2,LOW
TXN000377,ACC0035,2023-06-08,Aldi,Groceries,260.11,0,2023,6,June,23,Thursday,2,MEDIUM
TXN000378,ACC0013,2023-01-19,Event Cinemas,Entertainment,377.88,0,2023,1,January,3,Thursday,1,MEDIUM
TXN000379,ACC0022,2023-01-25,Menulog,Dining,433.57,0,2023,1,January,4,Wednesday,1,HIGH
TXN000380,ACC0026,2023-07-08,Mcdonalds,Dining,221.29,0,2023,7,July,27,Saturday,3,MEDIUM
TXN000381,ACC0012,2023-07-17,Priceline,Healthcare,172.82,0,2023,7,July,29,Monday,3,LOW
TXN000382,ACC0034,2023-07-08,Steam,Entertainment,462.53,1,2023,7,July,27,Saturday,3,HIGH
TXN000383,ACC0039,2023-08-06,Mcdonalds,Dining,44.07,0,2023,8,August,31,Sunday,3,LOW
TXN000384,ACC0007,2023-10-07,Kmart,Shopping,150.41,0,2023,10,October,40,Saturday,4,LOW
TXN000385,ACC0029,2023-12-05,Aldi,Groceries,151.34,0,2023,12,December,49,Tuesday,4,LOW
TXN000386,ACC0023,2023-03-27,Optus,Utilities,346.43,0,2023,3,March,13,Monday,1,MEDIUM
TXN000387,ACC0028,2023-06-30,Netflix,Entertainment,309.35,0,2023,6,June,26,Friday,2,MEDIUM
TXN000388,ACC0026,2023-02-08,Mcdonalds,Dining,337.24,0,2023,2,February,6,Wednesday,1,MEDIUM
TXN000389,ACC0039,2023-01-16,Uber Eats,Dining,75.68,0,2023,1,January,3,Monday,1,LOW
TXN000390,ACC0016,2023-01-18,Priceline,Healthcare,67.48,0,2023,1,January,3,Wednesday,1,LOW
TXN000391,ACC0037,2023-07-05,Target,Shopping,194.51,0,2023,7,July,27,Wednesday,3,LOW
TXN000392,ACC0024,2023-12-14,Coles,Groceries,227.71,0,2023,12,December,50,Thursday,4,MEDIUM
TXN000393,ACC0034,2023-02-09,Nandos,Dining,289.09,0,2023,2,February,6,Thursday,1,MEDIUM
TXN000394,ACC0016,2023-06-10,Nandos,Dining,326.53,0,2023,6,June,23,Saturday,2,MEDIUM
TXN000395,ACC0025,2023-04-06,Woolworths,Groceries,252.03,0,2023,4,April,14,Thursday,2,MEDIUM
TXN000396,ACC0046,2023-05-15,Agl Energy,Utilities,388.61,0,2023,5,May,20,Monday,2,MEDIUM
TXN000397,ACC0032,2023-11-10,Spotify,Entertainment,146.36,0,2023,11,November,45,Friday,4,LOW
TXN000398,ACC0029,2023-03-11,Myki,Transport,427.15,0,2023,3,March,10,Saturday,1,HIGH
TXN000399,ACC0021,2023-02-14,Bp,Transport,406.2,0,2023,2,February,7,Tuesday,1,HIGH
TXN000400,ACC0035,2023-12-30,Priceline,Healthcare,37.14,0,2023,12,December,52,Saturday,4,LOW
TXN000401,ACC0045,2023-03-22,Menulog,Dining,357.35,0,2023,3,March,12,Wednesday,1,MEDIUM
TXN000402,ACC0008,2023-07-05,Chemist Warehouse,Healthcare,256.83,0,2023,7,July,27,Wednesday,3,MEDIUM
TXN000403,ACC0002,2023-05-02,Uber,Transport,396.23,0,2023,5,May,18,Tuesday,2,MEDIUM
TXN000404,ACC0036,2023-08-28,Menulog,Dining,402.81,0,2023,8,August,35,Monday,3,HIGH
TXN000405,ACC0046,2023-02-03,Myki,Transport,158.1,0,2023,2,February,5,Friday,1,LOW
TXN000406,ACC0027,2023-09-27,Priceline,Healthcare,208.34,0,2023,9,September,39,Wednesday,3,MEDIUM
TXN000407,ACC0042,2023-03-06,Jb Hi-Fi,Shopping,486.33,1,2023,3,March,10,Monday,1,HIGH
TXN000408,ACC0023,2023-08-27,Iga,Groceries,341.65,0,2023,8,August,34,Sunday,3,MEDIUM
TXN000409,ACC0004,2023-03-08,Uber,Transport,219.15,0,2023,3,March,10,Wednesday,1,MEDIUM
TXN000410,ACC0011,2023-09-23,Jb Hi-Fi,Shopping,80.74,0,2023,9,September,38,Saturday,3,LOW
TXN000411,ACC0034,2023-12-30,Shell,Transport,116.61,0,2023,12,December,52,Saturday,4,LOW
TXN000412,ACC0036,2023-05-09,Mcdonalds,Dining,102.17,0,2023,5,May,19,Tuesday,2,LOW
TXN000413,ACC0035,2023-11-17,Uber Eats,Dining,154.9,0,2023,11,November,46,Friday,4,LOW
TXN000414,ACC0010,2023-10-31,Coles,Groceries,471.1,1,2023,10,October,44,Tuesday,4,HIGH
TXN000415,ACC0002,2023-10-16,Shell,Transport,25.39,0,2023,10,October,42,Monday,4,LOW
TXN000416,ACC0017,2023-11-25,Woolworths,Groceries,386.66,0,2023,11,November,47,Saturday,4,MEDIUM
TXN000417,ACC0041,2023-10-20,Chemist Warehouse,Healthcare,211.21,0,2023,10,October,42,Friday,4,MEDIUM
TXN000418,ACC0042,2023-11-18,Iga,Groceries,275.06,0,2023,11,November,46,Saturday,4,MEDIUM
TXN000419,ACC0044,2023-05-06,Nandos,Dining,403.32,0,2023,5,May,18,Saturday,2,HIGH
TXN000420,ACC0004,2023-08-21,Event Cinemas,Entertainment,41.12,0,2023,8,August,34,Monday,3,LOW
TXN000421,ACC0014,2023-08-01,Bp,Transport,244.7,0,2023,8,August,31,Tuesday,3,MEDIUM
TXN000422,ACC0021,2023-06-10,Uber Eats,Dining,431.44,0,2023,6,June,23,Saturday,2,HIGH
TXN000423,ACC0024,2023-07-24,Priceline,Healthcare,69.73,0,2023,7,July,30,Monday,3,LOW
TXN000424,ACC0008,2023-06-13,Agl Energy,Utilities,124.66,0,2023,6,June,24,Tuesday,2,LOW
TXN000425,ACC0004,2023-05-07,Nandos,Dining,74.73,0,2023,5,May,18,Sunday,2,LOW
TXN000426,ACC0011,2023-11-12,Nandos,Dining,211.98,0,2023,11,November,45,Sunday,4,MEDIUM
TXN000427,ACC0013,2023-10-23,Target,Shopping,361.96,0,2023,10,October,43,Monday,4,MEDIUM
TXN000428,ACC0030,2023-09-13,Kmart,Shopping,498.0,1,2023,9,September,37,Wednesday,3,HIGH
TXN000429,ACC0026,2023-09-12,Event Cinemas,Entertainment,16.47,0,2023,9,September,37,Tuesday,3,LOW
TXN000430,ACC0023,2023-05-04,Optus,Utilities,111.5,0,2023,5,May,18,Thursday,2,LOW
TXN000431,ACC0042,2023-05-25,Woolworths,Groceries,249.97,0,2023,5,May,21,Thursday,2,MEDIUM
TXN000432,ACC0007,2023-05-27,Priceline,Healthcare,270.66,0,2023,5,May,21,Saturday,2,MEDIUM
TXN000433,ACC0049,2023-05-16,Spotify,Entertainment,365.12,0,2023,5,May,20,Tuesday,2,MEDIUM
TXN000434,ACC0037,2023-01-24,Event Cinemas,Entertainment,203.29,0,2023,1,January,4,Tuesday,1,MEDIUM
TXN000435,ACC0005,2023-07-05,Origin Energy,Utilities,278.85,0,2023,7,July,27,Wednesday,3,MEDIUM
TXN000436,ACC0040,2023-10-09,Steam,Entertainment,143.46,0,2023,10,October,41,Monday,4,LOW
TXN000437,ACC0007,2023-03-02,Medibank,Healthcare,68.69,0,2023,3,March,9,Thursday,1,LOW
TXN000438,ACC0024,2023-06-23,Event Cinemas,Entertainment,281.13,0,2023,6,June,25,Friday,2,MEDIUM
TXN000439,ACC0026,2023-04-12,Kmart,Shopping,303.22,0,2023,4,April,15,Wednesday,2,MEDIUM
TXN000440,ACC0046,2023-01-24,Agl Energy,Utilities,24.26,0,2023,1,January,4,Tuesday,1,LOW
TXN000441,ACC0039,2023-09-23,Nandos,Dining,231.21,0,2023,9,September,38,Saturday,3,MEDIUM
TXN000442,ACC0021,2023-06-17,Origin Energy,Utilities,466.03,1,2023,6,June,24,Saturday,2,HIGH
TXN000443,ACC0020,2023-11-12,Bp,Transport,370.96,0,2023,11,November,45,Sunday,4,MEDIUM
TXN000444,ACC0035,2023-09-17,Telstra,Utilities,415.0,0,2023,9,September,37,Sunday,3,HIGH
TXN000445,ACC0024,2023-09-01,Event Cinemas,Entertainment,408.8,0,2023,9,September,35,Friday,3,HIGH
TXN000446,ACC0047,2023-08-02,Mcdonalds,Dining,293.93,0,2023,8,August,31,Wednesday,3,MEDIUM
TXN000447,ACC0042,2023-11-02,Jb Hi-Fi,Shopping,239.92,0,2023,11,November,44,Thursday,4,MEDIUM
TXN000448,ACC0011,2023-01-27,Kmart,Shopping,293.84,0,2023,1,January,4,Friday,1,MEDIUM
TXN000449,ACC0016,2023-03-17,Optus,Utilities,411.72,0,2023,3,March,11,Friday,1,HIGH
TXN000450,ACC0021,2023-04-08,Woolworths,Groceries,14.37,0,2023,4,April,14,Saturday,2,LOW
TXN000451,ACC0027,2023-07-31,Spotify,Entertainment,346.8,0,2023,7,July,31,Monday,3,MEDIUM
TXN000452,ACC0034,2023-02-01,Optus,Utilities,354.36,0,2023,2,February,5,Wednesday,1,MEDIUM
TXN000453,ACC0025,2023-12-06,Shell,Transport,241.79,0,2023,12,December,49,Wednesday,4,MEDIUM
TXN000454,ACC0022,2023-08-24,Uber Eats,Dining,456.5,1,2023,8,August,34,Thursday,3,HIGH
TXN000455,ACC0047,2023-12-13,Telstra,Utilities,387.13,0,2023,12,December,50,Wednesday,4,MEDIUM
TXN000456,ACC0031,2023-12-21,Medibank,Healthcare,135.86,0,2023,12,December,51,Thursday,4,LOW
TXN000457,ACC0015,2023-05-23,Uber,Transport,281.25,0,2023,5,May,21,Tuesday,2,MEDIUM
TXN000458,ACC0046,2023-12-27,Menulog,Dining,107.6,0,2023,12,December,52,Wednesday,4,LOW
TXN000459,ACC0047,2023-09-03,Event Cinemas,Entertainment,177.66,0,2023,9,September,35,Sunday,3,LOW
TXN000460,ACC0035,2023-03-04,Menulog,Dining,288.87,0,2023,3,March,9,Saturday,1,MEDIUM
TXN000461,ACC0010,2023-06-26,Steam,Entertainment,477.53,1,2023,6,June,26,Monday,2,HIGH
TXN000462,ACC0006,2023-05-28,Mcdonalds,Dining,477.88,1,2023,5,May,21,Sunday,2,HIGH
TXN000463,ACC0031,2023-12-02,Nandos,Dining,131.94,0,2023,12,December,48,Saturday,4,LOW
TXN000464,ACC0036,2023-10-03,Uber,Transport,139.21,0,2023,10,October,40,Tuesday,4,LOW
TXN000465,ACC0048,2023-03-12,Priceline,Healthcare,59.07,0,2023,3,March,10,Sunday,1,LOW
TXN000466,ACC0034,2023-05-05,Origin Energy,Utilities,30.13,0,2023,5,May,18,Friday,2,LOW
TXN000467,ACC0022,2023-01-27,Uber,Transport,54.6,0,2023,1,January,4,Friday,1,LOW
TXN000468,ACC0009,2023-02-21,Priceline,Healthcare,342.19,0,2023,2,February,8,Tuesday,1,MEDIUM
TXN000469,ACC0031,2023-07-28,Coles,Groceries,328.18,0,2023,7,July,30,Friday,3,MEDIUM
TXN000470,ACC0042,2023-05-28,Spotify,Entertainment,163.98,0,2023,5,May,21,Sunday,2,LOW
TXN000471,ACC0035,2023-11-30,Woolworths,Groceries,289.2,0,2023,11,November,48,Thursday,4,MEDIUM
TXN000472,ACC0012,2023-01-20,Medibank,Healthcare,457.05,1,2023,1,January,3,Friday,1,HIGH
TXN000473,ACC0026,2023-01-19,Spotify,Entertainment,498.6,1,2023,1,January,3,Thursday,1,HIGH
TXN000474,ACC0019,2023-04-06,Amazon Au,Shopping,468.62,1,2023,4,April,14,Thursday,2,HIGH
TXN000475,ACC0007,2023-06-02,Woolworths,Groceries,286.14,0,2023,6,June,22,Friday,2,MEDIUM
TXN000476,ACC0035,2023-08-21,Menulog,Dining,494.6,1,2023,8,August,34,Monday,3,HIGH
TXN000477,ACC0030,2023-03-10,Optus,Utilities,426.27,0,2023,3,March,10,Friday,1,HIGH
TXN000478,ACC0047,2023-02-27,Uber Eats,Dining,168.69,0,2023,2,February,9,Monday,1,LOW
TXN000479,ACC0022,2023-04-06,Event Cinemas,Entertainment,11.97,0,2023,4,April,14,Thursday,2,LOW
TXN000480,ACC0013,2023-10-18,Target,Shopping,338.83,0,2023,10,October,42,Wednesday,4,MEDIUM
TXN000481,ACC0006,2023-08-07,Bp,Transport,260.06,0,2023,8,August,32,Monday,3,MEDIUM
TXN000482,ACC0031,2023-04-05,Netflix,Entertainment,490.93,1,2023,4,April,14,Wednesday,2,HIGH
TXN000483,ACC0016,2023-01-04,Uber Eats,Dining,134.09,0,2023,1,January,1,Wednesday,1,LOW
TXN000484,ACC0047,2023-06-18,Event Cinemas,Entertainment,154.46,0,2023,6,June,24,Sunday,2,LOW
TXN000485,ACC0045,2023-05-14,Agl Energy,Utilities,328.57,0,2023,5,May,19,Sunday,2,MEDIUM
TXN000486,ACC0020,2023-12-08,Myki,Transport,63.52,0,2023,12,December,49,Friday,4,LOW
TXN000487,ACC0046,2023-12-18,Bp,Transport,253.75,0,2023,12,December,51,Monday,4,MEDIUM
TXN000488,ACC0019,2023-12-20,Target,Shopping,63.12,0,2023,12,December,51,Wednesday,4,LOW
